title,link,link_type,published,summary
The Happy Pod: Sounds of the stars,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hhhs2c.mp3,audio/mpeg,"Sat, 09 Mar 2024 12:01:00 +0000","<p>This week, how Nasa is harnessing the power of sound to help people visualise the universe. Also: we meet the man making bees whoop. And the woman making history in college basketball.</p>"
The Happy Pod: Sounds of the stars,http://www.bbc.co.uk/programmes/p0hhhtmf,text/html,"Sat, 09 Mar 2024 12:01:00 +0000","<p>This week, how Nasa is harnessing the power of sound to help people visualise the universe. Also: we meet the man making bees whoop. And the woman making history in college basketball.</p>"
Efforts to get aid to Gaza intensify,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hhkj1d.mp3,audio/mpeg,"Sat, 09 Mar 2024 00:30:00 +0000","<p>The UN says a quarter of the population in the Palestinian territory are on the brink of famine. Also: The UN's nuclear watchdog says its specialists have heard several explosions near the Zaporizhzhia power plant in Ukraine, and the creator of one of Japan's most popular comics of all time has died.</p>"
Efforts to get aid to Gaza intensify,http://www.bbc.co.uk/programmes/p0hhkj3q,text/html,"Sat, 09 Mar 2024 00:30:00 +0000","<p>The UN says a quarter of the population in the Palestinian territory are on the brink of famine. Also: The UN's nuclear watchdog says its specialists have heard several explosions near the Zaporizhzhia power plant in Ukraine, and the creator of one of Japan's most popular comics of all time has died.</p>"
Joe Biden attacks Donald Trump in his State of the Union speech,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hhg71g.mp3,audio/mpeg,"Fri, 08 Mar 2024 14:30:00 +0000","<p>The address was the last of its kind before the US election in November. Also: US and EU plan to bring large scale humanitarian aid into Gaza by sea, and new reports of mass bleaching at the Great Barrier Reef.</p>"
Joe Biden attacks Donald Trump in his State of the Union speech,http://www.bbc.co.uk/programmes/p0hhg83r,text/html,"Fri, 08 Mar 2024 14:30:00 +0000","<p>The address was the last of its kind before the US election in November. Also: US and EU plan to bring large scale humanitarian aid into Gaza by sea, and new reports of mass bleaching at the Great Barrier Reef.</p>"
Biden targets Trump in combative speech,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hhbn5c.mp3,audio/mpeg,"Fri, 08 Mar 2024 04:49:00 +0000","<p>Giving his annual State of the Union address, the US President accused Donald Trump of ""bowing down"" before Russia and said the US would not back down from supporting Ukraine. Also: Gunmen on motorbikes have reportedly seized more than 100 schoolchildren in the second mass kidnapping this week in Nigeria, and anticipation mounts ahead of a heavyweight boxing bout in Saudi Arabia.</p>"
Biden targets Trump in combative speech,http://www.bbc.co.uk/programmes/p0hhbnpf,text/html,"Fri, 08 Mar 2024 04:49:00 +0000","<p>Giving his annual State of the Union address, the US President accused Donald Trump of ""bowing down"" before Russia and said the US would not back down from supporting Ukraine. Also: Gunmen on motorbikes have reportedly seized more than 100 schoolchildren in the second mass kidnapping this week in Nigeria, and anticipation mounts ahead of a heavyweight boxing bout in Saudi Arabia.</p>"
US to set up temporary Gaza port for aid,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hhb7bm.mp3,audio/mpeg,"Thu, 07 Mar 2024 23:44:00 +0000","<p>President Biden will announce the plan in his State of the Union address. The facility would allow the US, its allies and aid organisations to bring in food, water and medicine. Also: Gunmen on motorbikes have reportedly seized more than 100 schoolchildren in the second mass kidnapping in Nigeria this week, and anticipation mounts ahead of a heavyweight boxing bout in Saudi Arabia.</p>"
US to set up temporary Gaza port for aid,http://www.bbc.co.uk/programmes/p0hhb7v1,text/html,"Thu, 07 Mar 2024 23:44:00 +0000","<p>President Biden will announce the plan in his State of the Union address. The facility would allow the US, its allies and aid organisations to bring in food, water and medicine. Also: Gunmen on motorbikes have reportedly seized more than 100 schoolchildren in the second mass kidnapping in Nigeria this week, and anticipation mounts ahead of a heavyweight boxing bout in Saudi Arabia.</p>"
Hamas officials leave Gaza truce talks without deal,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hh781z.mp3,audio/mpeg,"Thu, 07 Mar 2024 16:09:00 +0000","<p>It had been hoped a 40-day ceasefire could be in place for the start of Ramadan.  Hamas said talks would be ongoing until agreement is reached.  Also: India's Hindu nationalist Prime Minister makes a controversial visit to Kashmir, and why criminal gangs are targeting song birds in Cyprus.</p>"
Hamas officials leave Gaza truce talks without deal,http://www.bbc.co.uk/programmes/p0hh79q6,text/html,"Thu, 07 Mar 2024 16:09:00 +0000","<p>It had been hoped a 40-day ceasefire could be in place for the start of Ramadan.  Hamas said talks would be ongoing until agreement is reached.  Also: India's Hindu nationalist Prime Minister makes a controversial visit to Kashmir, and why criminal gangs are targeting song birds in Cyprus.</p>"
South Africa demands new measures against Israel,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hh29h0.mp3,audio/mpeg,"Wed, 06 Mar 2024 23:51:00 +0000",<p>It says the top UN court must act to prevent a catastrophic famine. Also: Ukraine's southern city of Odesa is hit by a deadly missile strike; and the surprising reason a K-pop star has apologised to her fans.</p>
South Africa demands new measures against Israel,http://www.bbc.co.uk/programmes/p0hh29rz,text/html,"Wed, 06 Mar 2024 23:51:00 +0000",<p>It says the top UN court must act to prevent a catastrophic famine. Also: Ukraine's southern city of Odesa is hit by a deadly missile strike; and the surprising reason a K-pop star has apologised to her fans.</p>
Biden and Trump sweep to victory on Super Tuesday,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hgyxs0.mp3,audio/mpeg,"Wed, 06 Mar 2024 15:35:00 +0000",<p>But Nikki Haley drops out of the Republican presidential race.  Also: Alexei Navalny's widow calls for an election day protest against Putin; and the Oscar nominated film about an LA repair shop that fixes musical instruments for free.</p>
Biden and Trump sweep to victory on Super Tuesday,http://www.bbc.co.uk/programmes/p0hgz2v9,text/html,"Wed, 06 Mar 2024 15:35:00 +0000",<p>But Nikki Haley drops out of the Republican presidential race.  Also: Alexei Navalny's widow calls for an election day protest against Putin; and the Oscar nominated film about an LA repair shop that fixes musical instruments for free.</p>
Millions of Americans choose candidates for this year's presidential election,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hgv540.mp3,audio/mpeg,"Tue, 05 Mar 2024 23:39:00 +0000","<p>People across the country vote in the biggest day in the 2024 election so far. Also, the French president, Emmanuel Macron, supports a Czech initiative to secure hundreds of thousands of artillery shells for Ukraine, and Italy welcomes the first of hundreds of migrants from Libya.</p>"
Millions of Americans choose candidates for this year's presidential election,http://www.bbc.co.uk/programmes/p0hgv5bn,text/html,"Tue, 05 Mar 2024 23:39:00 +0000","<p>People across the country vote in the biggest day in the 2024 election so far. Also, the French president, Emmanuel Macron, supports a Czech initiative to secure hundreds of thousands of artillery shells for Ukraine, and Italy welcomes the first of hundreds of migrants from Libya.</p>"
Russian Black Sea ship 'destroyed' says Ukraine,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hgs05z.mp3,audio/mpeg,"Tue, 05 Mar 2024 15:43:00 +0000","<p>The vessel was 'attacked by drones' near the Crimean peninsula. Moscow has not yet commented. Also: As China battles economic setbacks, it's announced an ambitious growth target and a boost to military spending; and more than a dozen US states pick their presidential choice in Super Tuesday elections.</p>"
Russian Black Sea ship 'destroyed' says Ukraine,http://www.bbc.co.uk/programmes/p0hgs1sz,text/html,"Tue, 05 Mar 2024 15:43:00 +0000","<p>The vessel was 'attacked by drones' near the Crimean peninsula. Moscow has not yet commented. Also: As China battles economic setbacks, it's announced an ambitious growth target and a boost to military spending; and more than a dozen US states pick their presidential choice in Super Tuesday elections.</p>"
Donald Trump claims 'historic victory' following US Supreme Court ruling,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hgmq1c.mp3,audio/mpeg,"Tue, 05 Mar 2024 00:01:00 +0000","<p>The nine judges unanimously ruled Mr Trump can contest the Republican presidential primary in Colorado, overruling the state's decision to disqualify him for his part in the January 6th attack on the Capitol. Also: the US Vice President urges Israel to get more aid into Gaza during meeting with an influential member of the Israeli war cabinet, and Ghana's finance ministry warns new anti-gay laws could put the country at risk of losing billions of dollars in economic aid.</p>"
Donald Trump claims 'historic victory' following US Supreme Court ruling,http://www.bbc.co.uk/programmes/p0hgmqbd,text/html,"Tue, 05 Mar 2024 00:01:00 +0000","<p>The nine judges unanimously ruled Mr Trump can contest the Republican presidential primary in Colorado, overruling the state's decision to disqualify him for his part in the January 6th attack on the Capitol. Also: the US Vice President urges Israel to get more aid into Gaza during meeting with an influential member of the Israeli war cabinet, and Ghana's finance ministry warns new anti-gay laws could put the country at risk of losing billions of dollars in economic aid.</p>"
State of emergency declared in Haiti,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hgk6tp.mp3,audio/mpeg,"Mon, 04 Mar 2024 15:00:00 +0000","<p>Armed gangs stormed prisons, leading to thousands of freed inmates. Also: fake AI images being used to falsely portray black voters alongside Donald Trump, and a joint US-Russian crew blasts off for the International Space Station.</p>"
State of emergency declared in Haiti,http://www.bbc.co.uk/programmes/p0hgk7y8,text/html,"Mon, 04 Mar 2024 15:00:00 +0000","<p>Armed gangs stormed prisons, leading to thousands of freed inmates. Also: fake AI images being used to falsely portray black voters alongside Donald Trump, and a joint US-Russian crew blasts off for the International Space Station.</p>"
Kamala Harris tells Israel: let more aid into Gaza,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hgf9hq.mp3,audio/mpeg,"Sun, 03 Mar 2024 23:33:00 +0000","<p>The US Vice President calls for an immediate ceasefire saying that Palestinians had suffered too much for too long. Also: armed gangs in Haiti have stormed a prison, helping up to four-thousand inmates escape, and the mystery of star dunes is solved.</p>"
Kamala Harris tells Israel: let more aid into Gaza,http://www.bbc.co.uk/programmes/p0hgf9x5,text/html,"Sun, 03 Mar 2024 23:33:00 +0000","<p>The US Vice President calls for an immediate ceasefire saying that Palestinians had suffered too much for too long. Also: armed gangs in Haiti have stormed a prison, helping up to four-thousand inmates escape, and the mystery of star dunes is solved.</p>"
Bonus: The Global Story,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hg3p5z.mp3,audio/mpeg,"Sun, 03 Mar 2024 13:00:00 +0000","<p>A bonus episode from The Global Story podcast. Trump’s trouble with abortion. The Global Story brings you one big story every weekday, making sense of the news with our experts around the world. Insights you can trust, from the BBC, with Katya Adler. For more, go to bbcworldservice.com/globalstory or search for The Global Story wherever you get your BBC podcasts.</p>"
Bonus: The Global Story,http://www.bbc.co.uk/programmes/p0hg3pxr,text/html,"Sun, 03 Mar 2024 13:00:00 +0000","<p>A bonus episode from The Global Story podcast. Trump’s trouble with abortion. The Global Story brings you one big story every weekday, making sense of the news with our experts around the world. Insights you can trust, from the BBC, with Katya Adler. For more, go to bbcworldservice.com/globalstory or search for The Global Story wherever you get your BBC podcasts.</p>"
US makes air drop in Gaza,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hg9ynm.mp3,audio/mpeg,"Sat, 02 Mar 2024 23:57:00 +0000","<p>It comes amid a growing humanitarian catastrophe in the heavily populated territory after months of Israeli military operations against Hamas. Also: Germany launches an investigation into an apparent intercept of its military officers discussing sensitive details about the conflict in Ukraine, and the American fashion icon, Iris Apfel, dies at the age of 102.</p>"
US makes air drop in Gaza,http://www.bbc.co.uk/programmes/p0hg9zgx,text/html,"Sat, 02 Mar 2024 23:57:00 +0000","<p>It comes amid a growing humanitarian catastrophe in the heavily populated territory after months of Israeli military operations against Hamas. Also: Germany launches an investigation into an apparent intercept of its military officers discussing sensitive details about the conflict in Ukraine, and the American fashion icon, Iris Apfel, dies at the age of 102.</p>"
The Happy Pod: The billion dollar gift of education,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hg3hxh.mp3,audio/mpeg,"Sat, 02 Mar 2024 12:01:00 +0000","<p>This week, a former professor donates $1 billion to the Albert Einstein College of Medicine. Also: the felines and felons providing mutual support in Chile, and do apes have a sense of humour?</p>"
The Happy Pod: The billion dollar gift of education,http://www.bbc.co.uk/programmes/p0hg3l2v,text/html,"Sat, 02 Mar 2024 12:01:00 +0000","<p>This week, a former professor donates $1 billion to the Albert Einstein College of Medicine. Also: the felines and felons providing mutual support in Chile, and do apes have a sense of humour?</p>"
US to air drop aid into Gaza,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hg65fy.mp3,audio/mpeg,"Sat, 02 Mar 2024 00:15:00 +0000","<p>The White House says it's also redoubling its efforts to open a maritime corridor for humanitarian supplies as ten children are reported to have died from starvation. Also: Elon Musk sues OpenAI - the artificial intelligence firm he co-founded - for breach of contract saying it's abandoned its non- profit mission, and could skiing on Europe's mountain slopes become a thing of the past?</p>"
US to air drop aid into Gaza,http://www.bbc.co.uk/programmes/p0hg65qq,text/html,"Sat, 02 Mar 2024 00:15:00 +0000","<p>The White House says it's also redoubling its efforts to open a maritime corridor for humanitarian supplies as ten children are reported to have died from starvation. Also: Elon Musk sues OpenAI - the artificial intelligence firm he co-founded - for breach of contract saying it's abandoned its non- profit mission, and could skiing on Europe's mountain slopes become a thing of the past?</p>"
Russian opposition leader Navalny buried in Moscow,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hg3dmw.mp3,audio/mpeg,"Fri, 01 Mar 2024 15:27:00 +0000","<p>Thousands took to the streets chanting anti-Putin slogans, despite a heavy police presence. Also: growing calls for a full investigation into Israel's role in the deaths of dozens of Palestinians trying to get aid in Gaza; and researchers say one billion people around the world are now classed as obese</p>"
Russian opposition leader Navalny buried in Moscow,http://www.bbc.co.uk/programmes/p0hg3hbh,text/html,"Fri, 01 Mar 2024 15:27:00 +0000","<p>Thousands took to the streets chanting anti-Putin slogans, despite a heavy police presence. Also: growing calls for a full investigation into Israel's role in the deaths of dozens of Palestinians trying to get aid in Gaza; and researchers say one billion people around the world are now classed as obese</p>"
Dozens dead in Gaza aid convoy tragedy,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hfysjy.mp3,audio/mpeg,"Fri, 01 Mar 2024 00:00:00 +0000","<p>More than a hundred Palestinians were killed and many more wounded as they tried to get desperately needed food from the convoy in northern Gaza. Also: President Biden and Donald Trump visit the US- Mexico border to address the surge in immigration - a crucial issue in this year's presidential election, and the French footballer, Paul Pogba, says he'll appeal against a four-year ban for doping.</p>"
Dozens dead in Gaza aid convoy tragedy,http://www.bbc.co.uk/programmes/p0hfytc1,text/html,"Fri, 01 Mar 2024 00:00:00 +0000","<p>More than a hundred Palestinians were killed and many more wounded as they tried to get desperately needed food from the convoy in northern Gaza. Also: President Biden and Donald Trump visit the US- Mexico border to address the surge in immigration - a crucial issue in this year's presidential election, and the French footballer, Paul Pogba, says he'll appeal against a four-year ban for doping.</p>"
President Putin says Russia has the upper hand in Ukraine,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hftp39.mp3,audio/mpeg,"Thu, 29 Feb 2024 15:09:00 +0000","<p>Mr Putin made his comments his in state of the nation address ahead of elections next month. Also: Hamas health officials say more than 30,000 Palestinians have now been killed in Israel's offensive. And meet the people who can only celebrate their birthday every four years.</p>"
President Putin says Russia has the upper hand in Ukraine,http://www.bbc.co.uk/programmes/p0hftrqv,text/html,"Thu, 29 Feb 2024 15:09:00 +0000","<p>Mr Putin made his comments his in state of the nation address ahead of elections next month. Also: Hamas health officials say more than 30,000 Palestinians have now been killed in Israel's offensive. And meet the people who can only celebrate their birthday every four years.</p>"
McConnell to step down as US Senate Republican leader,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hfntpx.mp3,audio/mpeg,"Thu, 29 Feb 2024 01:04:00 +0000","<p>The US Senate's longest-serving Republican leader, Mitch McConnell, has announced he's stepping down from his leadership position in November. Also: US reacts to breakaway region of Transnistria asking Russia for ""protection from Moldova"", and the scientist who produced an award-winning music video to illustrate his PhD on kangaroos.</p>"
McConnell to step down as US Senate Republican leader,http://www.bbc.co.uk/programmes/p0hfnts7,text/html,"Thu, 29 Feb 2024 01:04:00 +0000","<p>The US Senate's longest-serving Republican leader, Mitch McConnell, has announced he's stepping down from his leadership position in November. Also: US reacts to breakaway region of Transnistria asking Russia for ""protection from Moldova"", and the scientist who produced an award-winning music video to illustrate his PhD on kangaroos.</p>"
Alexei Navalny's widow attacks Putin in speech to European Parliament,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hfk8s9.mp3,audio/mpeg,"Wed, 28 Feb 2024 15:15:00 +0000","<p>Yulia Navalnaya urges MEPs to take inspiration from her late husband, calling him an innovator. Also: there has been a sharp rise in the number of people seeking asylum inside the EU, and a new documentary lifts the veil on the story of the disgraced fashion designer John Galliano.</p>"
Alexei Navalny's widow attacks Putin in speech to European Parliament,http://www.bbc.co.uk/programmes/p0hfkh86,text/html,"Wed, 28 Feb 2024 15:15:00 +0000","<p>Yulia Navalnaya urges MEPs to take inspiration from her late husband, calling him an innovator. Also: there has been a sharp rise in the number of people seeking asylum inside the EU, and a new documentary lifts the veil on the story of the disgraced fashion designer John Galliano.</p>"
UN says teams in Gaza routinely blocked from making deliveries,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hffmph.mp3,audio/mpeg,"Wed, 28 Feb 2024 01:12:00 +0000","<p>Other aid deliveries into the territory have already been suspended because of looting. Also: France's Nato allies reject idea of sending Western troops to Ukraine, and the owners of a wonky public house in England have been ordered to rebuild it.</p>"
UN says teams in Gaza routinely blocked from making deliveries,http://www.bbc.co.uk/programmes/p0hffngm,text/html,"Wed, 28 Feb 2024 01:12:00 +0000","<p>Other aid deliveries into the territory have already been suspended because of looting. Also: France's Nato allies reject idea of sending Western troops to Ukraine, and the owners of a wonky public house in England have been ordered to rebuild it.</p>"
Drug kingpin put behind bars,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hfc5gx.mp3,audio/mpeg,"Tue, 27 Feb 2024 15:05:00 +0000","<p>The leader of one of Europe's most feared drug gangs, Ridouan Taghi, is jailed for life in the biggest criminal trial in Dutch history. Also: US President Biden says progress is being made over agreeing a ceasefire in Gaza, and the married couple who spent over 100 days stranded at sea.</p>"
Drug kingpin put behind bars,http://www.bbc.co.uk/programmes/p0hfc7c1,text/html,"Tue, 27 Feb 2024 15:05:00 +0000","<p>The leader of one of Europe's most feared drug gangs, Ridouan Taghi, is jailed for life in the biggest criminal trial in Dutch history. Also: US President Biden says progress is being made over agreeing a ceasefire in Gaza, and the married couple who spent over 100 days stranded at sea.</p>"
Sweden becomes Nato member,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hf7dn1.mp3,audio/mpeg,"Mon, 26 Feb 2024 23:36:00 +0000","<p>After repeated delays, the Hungarian parliament approved Sweden's accession as the organisation's 32nd member.  Also, the US Supreme Court hears arguments about social media companies that could transform the way we use the internet, and the woman who was in a love triangle with the musicians George Harrison and Eric Clapton is selling their letters to her.</p>"
Sweden becomes Nato member,http://www.bbc.co.uk/programmes/p0hf7f91,text/html,"Mon, 26 Feb 2024 23:36:00 +0000","<p>After repeated delays, the Hungarian parliament approved Sweden's accession as the organisation's 32nd member.  Also, the US Supreme Court hears arguments about social media companies that could transform the way we use the internet, and the woman who was in a love triangle with the musicians George Harrison and Eric Clapton is selling their letters to her.</p>"
Israel says it's making evacuation plans for Rafah,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hf5dr6.mp3,audio/mpeg,"Mon, 26 Feb 2024 15:26:00 +0000","<p>The UN Secretary General, Antonio Guterres, criticises the Security Council for its 'inadequate' response to the Gaza conflict.  Also: Farmers block the streets in Brussels protesting against EU policies, and there's a welcome sign of life from a stricken Japanese lunar lander.</p>"
Israel says it's making evacuation plans for Rafah,http://www.bbc.co.uk/programmes/p0hf5hkk,text/html,"Mon, 26 Feb 2024 15:26:00 +0000","<p>The UN Secretary General, Antonio Guterres, criticises the Security Council for its 'inadequate' response to the Gaza conflict.  Also: Farmers block the streets in Brussels protesting against EU policies, and there's a welcome sign of life from a stricken Japanese lunar lander.</p>"
Bolsonaro supporters protest over coup investigation,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hf1d5x.mp3,audio/mpeg,"Sun, 25 Feb 2024 23:46:00 +0000","<p>The former Brazilian president Jair Bolsonaro denies allegations that he plotted a coup after losing the 2022 election. Also: Nikki Haley suffers a fourth consecutive defeat to Donald Trump in the contest to become the US Republican nominee, and Japan's naked festival allows women for the first time.</p>"
Bolsonaro supporters protest over coup investigation,http://www.bbc.co.uk/programmes/p0hf1d9x,text/html,"Sun, 25 Feb 2024 23:46:00 +0000","<p>The former Brazilian president Jair Bolsonaro denies allegations that he plotted a coup after losing the 2022 election. Also: Nikki Haley suffers a fourth consecutive defeat to Donald Trump in the contest to become the US Republican nominee, and Japan's naked festival allows women for the first time.</p>"
Bonus: The Global Story,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hdsb43.mp3,audio/mpeg,"Sun, 25 Feb 2024 13:00:00 +0000","<p>A bonus episode from The Global Story podcast. Bengal famine: The WWii trajgedy the world forgot. The Global Story brings you one big story every weekday, making sense of the news with our experts around the world. Insights you can trust, from the BBC, with Katya Adler. For more, go to bbcworldservice.com/globalstory or search for The Global Story wherever you get your BBC podcasts.</p>"
Bonus: The Global Story,http://www.bbc.co.uk/programmes/p0hdsbfd,text/html,"Sun, 25 Feb 2024 13:00:00 +0000","<p>A bonus episode from The Global Story podcast. Bengal famine: The WWii trajgedy the world forgot. The Global Story brings you one big story every weekday, making sense of the news with our experts around the world. Insights you can trust, from the BBC, with Katya Adler. For more, go to bbcworldservice.com/globalstory or search for The Global Story wherever you get your BBC podcasts.</p>"
Ukraine marks 2 years since Russia's full-scale invasion,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hdxxbp.mp3,audio/mpeg,"Sat, 24 Feb 2024 23:59:00 +0000","<p>Visiting Western leaders have pledged their solidarity, but Kyiv say more weapons are what's really needed. The body of the Kremlin critic, Alexei Navalny, is handed to his mother after a battle with Russian authorities, and the video of a professional female golfer being mansplained to by a stranger about how to improve her swing that's gone viral.</p>"
Ukraine marks 2 years since Russia's full-scale invasion,http://www.bbc.co.uk/programmes/p0hdxz50,text/html,"Sat, 24 Feb 2024 23:59:00 +0000","<p>Visiting Western leaders have pledged their solidarity, but Kyiv say more weapons are what's really needed. The body of the Kremlin critic, Alexei Navalny, is handed to his mother after a battle with Russian authorities, and the video of a professional female golfer being mansplained to by a stranger about how to improve her swing that's gone viral.</p>"
The Happy Pod: Hurtling into History,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hdr8kp.mp3,audio/mpeg,"Sat, 24 Feb 2024 12:01:00 +0000","<p>This week, we hear from Africa's first bobsleigh champion. Also: the Spanish football club doing its bit to make the beautiful game greener. And how foxes are providing therapy in the Florida Keys.</p>"
The Happy Pod: Hurtling into History,http://www.bbc.co.uk/programmes/p0hdvsyq,text/html,"Sat, 24 Feb 2024 12:01:00 +0000","<p>This week, we hear from Africa's first bobsleigh champion. Also: the Spanish football club doing its bit to make the beautiful game greener. And how foxes are providing therapy in the Florida Keys.</p>"
Russia threatens to bury Navalny in arctic prison,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hdt4c1.mp3,audio/mpeg,"Sat, 24 Feb 2024 00:08:00 +0000","<p>A spokesperson for Alexei Navalny's mother says she was given an ultimatum on whether to choose this or accept a secret funeral without mourners. Also: The EU unblocks $150 billion of funding for Poland, originally frozen over a rule-of-law dispute with the former conservative government, and the discovery in China of a 'dragon like' fossil that predates dinosaurs.</p>"
Russia threatens to bury Navalny in arctic prison,http://www.bbc.co.uk/programmes/p0hdt5r4,text/html,"Sat, 24 Feb 2024 00:08:00 +0000","<p>A spokesperson for Alexei Navalny's mother says she was given an ultimatum on whether to choose this or accept a secret funeral without mourners. Also: The EU unblocks $150 billion of funding for Poland, originally frozen over a rule-of-law dispute with the former conservative government, and the discovery in China of a 'dragon like' fossil that predates dinosaurs.</p>"
Ukraine Two Years On – Your Questions Answered,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hdr3ts.mp3,audio/mpeg,"Fri, 23 Feb 2024 16:29:00 +0000","<p>For two years, the Russian president Vladimir Putin has been waging a brutal conflict in Ukraine - the bloodiest in Europe since the Second World War. But after tens of thousands of deaths on both sides who has the upper hand? What is life like in Ukraine, and Russia, today? And when will the killing end? The Global News Podcast and Ukrainecast have come together to answer your questions.</p>"
Ukraine Two Years On – Your Questions Answered,http://www.bbc.co.uk/programmes/p0hdr66g,text/html,"Fri, 23 Feb 2024 16:29:00 +0000","<p>For two years, the Russian president Vladimir Putin has been waging a brutal conflict in Ukraine - the bloodiest in Europe since the Second World War. But after tens of thousands of deaths on both sides who has the upper hand? What is life like in Ukraine, and Russia, today? And when will the killing end? The Global News Podcast and Ukrainecast have come together to answer your questions.</p>"
US announces new sanctions on Russia over death of Navalny,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hdqlt2.mp3,audio/mpeg,"Fri, 23 Feb 2024 15:35:00 +0000","<p>The measures include export restrictions on firms and individuals. Also, firefighters in Spain work to gain access to a burned out apartment building to search for people still missing and, the funeral of the athlete Kelvin Kiptum takes place in Kenya.</p>"
US announces new sanctions on Russia over death of Navalny,http://www.bbc.co.uk/programmes/p0hdqpd4,text/html,"Fri, 23 Feb 2024 15:35:00 +0000","<p>The measures include export restrictions on firms and individuals. Also, firefighters in Spain work to gain access to a burned out apartment building to search for people still missing and, the funeral of the athlete Kelvin Kiptum takes place in Kenya.</p>"
Alexei Navalny's mother is shown body,http://open.live.bbc.co.uk/mediaselector/6/redir/version/2.0/mediaset/audio-nondrm-download-low/proto/http/vpid/p0hdlht7.mp3,audio/mpeg,"Fri, 23 Feb 2024 00:27:00 +0000","<p>Mrs Navalnaya finally saw his remains on Wednesday after investigators secretly took her to a morgue outside the remote prison in Russia where he collapsed and died. Also:  Firefighters in the Spanish city of Valencia have been trying to rescue people from a 14-storey building that's gone up in flames, and scientists finally work out the mystery surrounding why some of the largest whales in the ocean produce their haunting and complex songs.</p>"
